Tabla,PaginaPDF,EdadMinMeses,EdadMaxMeses,Area,Subarea,PDTexto,PDMin,PDMax,LimiteSuperiorAbierto,Percentil,EstadoRevision,ConfianzaExtraccion,HojaFuente,CeldaFuente,TextoFuente,IncidenciaOCR
N-27,,,,,,44,44,44,False,33,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AC485,44 33,
N-27,,,,,,43,43,43,False,29,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AC486,43 29,
N-27,,,,,,42,42,42,False,24,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AC487,42 24,
N-27,,,,,,40-41,40,41,False,21,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AC488,40-41 21,
N-27,,,,,,39,39,39,False,14,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AC489,39 14,
N-27,,,,,,38,38,38,False,12,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AC490,38 12,
N-27,,,,,,37,37,37,False,8,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AC491,37 8,
N-27,,,,,,35-36,35,36,False,5,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AC492,35-36 5,
N-27,,,,,,34,34,34,False,4,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AC493,34 4,
N-27,,,,,,33,33,33,False,2,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AC494,33 2,
N-27,,,,,,0-32,0,32,False,1,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AC495,0-32 1,
N-28,,,,,,3635,3635,3635,False,61,PENDIENTE_REVISION_VISUAL,0.55,Table 1,A499,"36
35 61",
N-28,,,,,,61,61,61,False,24,PENDIENTE_REVISION_VISUAL,0.55,Table 1,H499,61 24,
N-28,,,,,,24,24,24,False,77,PENDIENTE_REVISION_VISUAL,0.55,Table 1,O499,24 77,
N-28,,,,,,77,77,77,False,28,PENDIENTE_REVISION_VISUAL,0.55,Table 1,W499,77 28,
N-28,,,,,,28,28,28,False,77,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AD499,28 77,
N-28,,,,,,34+,34,,True,91,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AQ499,34+ 91,
N-28,,,,,,91,91,91,False,20,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AY499,91 20,
N-28,,,,,,20,20,20,False,98,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BG499,20 98,
N-28,,,,,,98,98,98,False,28,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BM499,98 28,
N-28,,,,,,28,28,28,False,98,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BU499,28 98,
N-28,,,,,,169+,169,,True,99,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CG499,169+ 99,
N-28,,,,,,120,120,120,False,41,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CU499,120 41,
N-28,,,,,,48,48,48,False,23,PENDIENTE_REVISION_VISUAL,0.55,Table 1,H500,48 23,
N-28,,,,,,23,23,23,False,65,PENDIENTE_REVISION_VISUAL,0.55,Table 1,O500,23 65,
N-28,,,,,,65,65,65,False,27,PENDIENTE_REVISION_VISUAL,0.55,Table 1,W500,65 27,
N-28,,,,,,27,27,27,False,68,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AD500,27 68,
N-28,,,,,,68,68,68,False,33,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AK500,68 33,
N-28,,,,,,33,33,33,False,87,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AQ500,33 87,
N-28,,,,,,87,87,87,False,19,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AY500,87 19,
N-28,,,,,,19,19,19,False,97,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BG500,19 97,
N-28,,,,,,97,97,97,False,27,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BM500,97 27,
N-28,,,,,,27,27,27,False,96,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BU500,27 96,
N-28,,,,,,167-168,167,168,False,98,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CG500,167-168 98,
N-28,,,,,,119,119,119,False,36,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CU500,119 36,
N-28,,,,,,34,34,34,False,41,PENDIENTE_REVISION_VISUAL,0.55,Table 1,A501,34 41,
N-28,,,,,,41,41,41,False,22,PENDIENTE_REVISION_VISUAL,0.55,Table 1,H501,41 22,
N-28,,,,,,22,22,22,False,43,PENDIENTE_REVISION_VISUAL,0.55,Table 1,O501,22 43,
N-28,,,,,,43,43,43,False,26,PENDIENTE_REVISION_VISUAL,0.55,Table 1,W501,43 26,
N-28,,,,,,26,26,26,False,55,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AD501,26 55,
N-28,,,,,,55,55,55,False,32,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AK501,55 32,
N-28,,,,,,32,32,32,False,81,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AQ501,32 81,
N-28,,,,,,81,81,81,False,18,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AY501,81 18,
N-28,,,,,,18,18,18,False,93,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BG501,18 93,
N-28,,,,,,93,93,93,False,26,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BM501,93 26,
N-28,,,,,,26,26,26,False,95,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BU501,26 95,
N-28,,,,,,166,166,166,False,96,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CG501,166 96,
N-28,,,,,,118,118,118,False,34,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CU502,118 34,
N-28,,,,,,30,30,30,False,21,PENDIENTE_REVISION_VISUAL,0.55,Table 1,H503,30 21,
N-28,,,,,,21,21,21,False,35,PENDIENTE_REVISION_VISUAL,0.55,Table 1,O503,21 35,
N-28,,,,,,35,35,35,False,25,PENDIENTE_REVISION_VISUAL,0.55,Table 1,W503,35 25,
N-28,,,,,,25,25,25,False,42,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AD503,25 42,
N-28,,,,,,42,42,42,False,31,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AK503,42 31,
N-28,,,,,,31,31,31,False,74,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AQ503,31 74,
N-28,,,,,,74,74,74,False,17,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AY503,74 17,
N-28,,,,,,17,17,17,False,88,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BG503,17 88,
N-28,,,,,,88,88,88,False,25,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BM503,88 25,
N-28,,,,,,25,25,25,False,90,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BU503,25 90,
N-28,,,,,,164-165,164,165,False,95,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CG503,164-165 95,
N-28,,,,,,117,117,117,False,32,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CU503,117 32,
N-28,,,,,,17,17,17,False,20,PENDIENTE_REVISION_VISUAL,0.55,Table 1,H504,17 20,
N-28,,,,,,20,20,20,False,26,PENDIENTE_REVISION_VISUAL,0.55,Table 1,O504,20 26,
N-28,,,,,,26,26,26,False,24,PENDIENTE_REVISION_VISUAL,0.55,Table 1,W504,26 24,
N-28,,,,,,24,24,24,False,32,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AD504,24 32,
N-28,,,,,,32,32,32,False,30,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AK504,32 30,
N-28,,,,,,30,30,30,False,70,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AQ504,30 70,
N-28,,,,,,70,70,70,False,16,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AY504,70 16,
N-28,,,,,,16,16,16,False,85,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BG504,16 85,
N-28,,,,,,85,85,85,False,24,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BM504,85 24,
N-28,,,,,,24,24,24,False,88,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BU504,24 88,
N-28,,,,,,162-163,162,163,False,93,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CG504,162-163 93,
N-28,,,,,,31,31,31,False,12,PENDIENTE_REVISION_VISUAL,0.55,Table 1,A506,31 12,
N-28,,,,,,12,12,12,False,19,PENDIENTE_REVISION_VISUAL,0.55,Table 1,H506,12 19,
N-28,,,,,,19,19,19,False,17,PENDIENTE_REVISION_VISUAL,0.55,Table 1,O506,19 17,
N-28,,,,,,17,17,17,False,23,PENDIENTE_REVISION_VISUAL,0.55,Table 1,W506,17 23,
N-28,,,,,,23,23,23,False,19,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AD506,23 19,
N-28,,,,,,19,19,19,False,29,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AK506,19 29,
N-28,,,,,,29,29,29,False,68,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AQ506,29 68,
N-28,,,,,,68,68,68,False,15,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AY506,68 15,
N-28,,,,,,15,15,15,False,83,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BG506,15 83,
N-28,,,,,,83,83,83,False,23,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BM506,83 23,
N-28,,,,,,23,23,23,False,86,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BU506,23 86,
N-28,,,,,,158-161,158,161,False,92,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CG506,158-161 92,
N-28,,,,,,115,115,115,False,28,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CU506,115 28,
N-28,,,,,,30,30,30,False,2,PENDIENTE_REVISION_VISUAL,0.55,Table 1,A507,30 2,
N-28,,,,,,2,2,2,False,18,PENDIENTE_REVISION_VISUAL,0.55,Table 1,H507,2 18,
N-28,,,,,,18,18,18,False,10,PENDIENTE_REVISION_VISUAL,0.55,Table 1,O507,18 10,
N-28,,,,,,10,10,10,False,22,PENDIENTE_REVISION_VISUAL,0.55,Table 1,W507,10 22,
N-28,,,,,,22,22,22,False,7,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AD507,22 7,
N-28,,,,,,7,7,7,False,28,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AK507,7 28,
N-28,,,,,,28,28,28,False,64,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AQ507,28 64,
N-28,,,,,,64,64,64,False,14,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AY507,64 14,
N-28,,,,,,14,14,14,False,75,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BG507,14 75,
N-28,,,,,,75,75,75,False,22,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BM507,75 22,
N-28,,,,,,22,22,22,False,82,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BU507,22 82,
N-28,,,,,,157,157,157,False,89,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CG507,157 89,
N-28,,,,,,0-29,0,29,False,1,PENDIENTE_REVISION_VISUAL,0.55,Table 1,A509,0-29 1,
N-28,,,,,,19,19,19,False,3,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AD510,19 3,
N-28,,,,,,3,3,3,False,25,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AK510,3 25,
N-28,,,,,,25,25,25,False,56,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AQ510,25 56,
N-28,,,,,,56,56,56,False,11,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AY510,56 11,
N-28,,,,,,11,11,11,False,59,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BG510,11 59,
N-28,,,,,,59,59,59,False,19,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BM510,59 19,
N-28,,,,,,19,19,19,False,76,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BU510,19 76,
N-28,,,,,,152,152,152,False,84,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CG510,152 84,
N-28,,,,,,111,111,111,False,22,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CU510,111 22,
N-28,,,,,,0-18,0,18,False,1,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AD511,0-18 1,
N-28,,,,,,1,1,1,False,24,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AK511,1 24,
N-28,,,,,,24,24,24,False,45,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AQ511,24 45,
N-28,,,,,,45,45,45,False,10,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AY511,45 10,
N-28,,,,,,10,10,10,False,51,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BG511,10 51,
